FECHAELAB,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
2023-02-07 17:22:30.753,F40098,1459.0,E,2.0,2023-02-07,2023-02-07 00:00:00,2023-03-09,,17712.0,0.0,0.0
2023-02-08 10:05:28.217,F40101,1965.0,E,2.0,2023-02-08,2023-02-07 00:00:00,2023-03-10,,3500.0000000000005,525.0,0.0
2023-02-16 12:08:53.600,F40156,1459.0,E,2.0,2023-02-16,2023-02-16 00:00:00,2023-03-18,,16639.5,0.0,0.0
2023-02-22 10:37:17.217,F40201,1852.0,E,6.0,2023-02-22,2023-02-23 00:00:00,2023-03-24,,5144.700000000001,0.0,0.0
2023-02-22 17:14:52.580,F40210,1289.0,E,1.0,2023-02-22,2023-02-15 00:00:00,2023-03-24,,4692.650000000001,0.0,0.0
2023-02-24 11:17:09.957,F40226,1289.0,E,1.0,2023-02-24,2023-02-24 00:00:00,2023-03-26,,2729.6400000000003,0.0,0.0
2023-02-24 15:18:17.570,F40237,1757.0,E,2.0,2023-02-24,2023-02-13 00:00:00,2023-02-24,,10088.400000000001,0.0,0.0
2023-02-28 09:15:45.753,F40255,1583.0,E,2.0,2023-02-28,2023-02-28 00:00:00,2023-03-30,,3467.35,0.0,0.0
2023-02-28 11:15:32.527,F40261,1786.0,E,2.0,2023-02-28,2023-03-03 00:00:00,2023-02-28,,4663.8,0.0,0.0
2023-03-01 12:58:23.397,F40287,1453.0,E,1.0,2023-03-01,2023-02-27 00:00:00,2023-03-31,,9000.0,0.0,0.0
2023-03-02 11:00:54.770,F40292,1082.0,E,6.0,2023-03-02,2023-03-01 00:00:00,2023-03-02,,3262.0,0.0,0.0
